data,qtd_incidentes,prioridade_media,pct_criticos,completude_media,tam_desc_medio,tem_AM,tem_disk,tem_ICMP,lag_1,lag_2,lag_7,lag_14,lag_30,media_7d,media_14d,media_30d,std_7d,dia_semana,mes,dia_mes,fim_de_semana,media_3d,trend_7_30,variacao_1d,variacao_7d,target_d1,target_d7
2025-07-26,156,2.4935897435897436,0.6217948717948718,0.9086538461538461,54.93589743589744,0.03205128205128205,0.09615384615384616,0.01282051282051282,120.0,113.0,52.0,57.0,386.0,113.14285714285714,106.35714285714286,102.16666666666667,40.45750268874147,5,7,26,1,129.66666666666666,10.976190476190467,7.0,68.0,42.0,79.0
2025-07-27,42,1.6666666666666667,0.19047619047619047,0.9642857142857143,44.857142857142854,0.0,0.23809523809523808,0.023809523809523808,156.0,120.0,28.0,48.0,130.0,115.14285714285714,105.92857142857143,99.23333333333333,35.60163185130971,6,7,27,1,106.0,15.909523809523805,36.0,128.0,159.0,26.0
2025-07-28,159,1.8427672955974843,0.1761006289308176,0.9732704402515723,51.9622641509434,0.006289308176100629,0.14465408805031446,0.006289308176100629,42.0,156.0,129.0,119.0,56.0,119.42857142857143,108.78571428571429,102.66666666666667,39.174214065109815,0,7,28,0,119.0,16.76190476190476,-114.0,-87.0,198.0,130.0
2025-07-29,198,1.9141414141414141,0.17676767676767677,0.9962121212121212,51.843434343434346,0.005050505050505051,0.10101010101010101,0.010101010101010102,159.0,42.0,112.0,120.0,38.0,131.71428571428572,114.35714285714286,108.0,48.76718256407783,1,7,29,0,133.0,23.714285714285722,117.0,47.0,150.0,150.0
2025-07-30,150,2.046666666666667,0.24,0.96,50.24666666666667,0.006666666666666667,0.03333333333333333,0.006666666666666667,198.0,159.0,134.0,141.0,104.0,134.0,115.0,109.53333333333333,49.26459174701442,2,7,30,0,169.0,24.46666666666667,39.0,64.0,162.0,115.0
2025-07-31,162,1.8209876543209877,0.09259259259259259,1.0,50.53703703703704,0.006172839506172839,0.06172839506172839,0.006172839506172839,150.0,198.0,113.0,110.0,110.0,141.0,118.71428571428571,111.26666666666667,49.26459174701443,3,7,31,0,170.0,29.733333333333334,-48.0,37.0,126.0,176.0
2025-08-01,126,1.9285714285714286,0.1111111111111111,0.9940476190476191,48.57142857142857,0.03968253968253968,0.15079365079365079,0.007936507936507936,162.0,150.0,120.0,107.0,120.0,141.85714285714286,120.07142857142857,111.46666666666667,48.8890873011847,4,8,1,0,146.0,30.390476190476193,12.0,42.0,79.0,191.0
2025-08-02,79,1.7974683544303798,0.13924050632911392,0.9873417721518988,48.59493670886076,0.0,0.16455696202531644,0.0,126.0,162.0,156.0,52.0,149.0,130.85714285714286,122.0,109.13333333333334,53.61103297962891,5,8,2,1,122.33333333333333,21.72380952380952,-36.0,-30.0,26.0,66.0
2025-08-03,26,1.9615384615384615,0.34615384615384615,0.9423076923076923,49.19230769230769,0.0,0.15384615384615385,0.038461538461538464,79.0,126.0,42.0,28.0,104.0,128.57142857142858,121.85714285714286,106.53333333333333,58.17747886956815,6,8,3,1,77.0,22.038095238095252,-47.0,37.0,130.0,46.0
2025-08-04,130,1.9538461538461538,0.08461538461538462,1.0,46.45384615384615,0.007692307692307693,0.11538461538461539,0.015384615384615385,26.0,79.0,159.0,129.0,73.0,124.42857142857143,121.92857142857143,108.43333333333334,56.662324763629734,0,8,4,0,78.33333333333333,15.995238095238093,-53.0,-133.0,150.0,141.0
2025-08-05,150,1.9666666666666666,0.16666666666666666,1.0,49.88666666666666,0.013333333333333334,0.09333333333333334,0.013333333333333334,130.0,26.0,198.0,112.0,25.0,117.57142857142857,124.64285714285714,112.6,48.60677985239351,1,8,5,0,102.0,4.971428571428575,104.0,-68.0,115.0,159.0
2025-08-06,115,1.8782608695652174,0.08695652173913043,0.9956521739130435,48.12173913043478,0.008695652173913044,0.1565217391304348,0.017391304347826087,150.0,130.0,150.0,134.0,100.0,112.57142857142857,123.28571428571429,113.1,46.46811502832574,2,8,6,0,131.66666666666666,-0.5285714285714249,20.0,0.0,176.0,158.0
2025-08-07,176,2.1761363636363638,0.3125,0.9090909090909091,49.77272727272727,0.0,0.0625,0.022727272727272728,115.0,150.0,162.0,113.0,150.0,114.57142857142857,127.78571428571429,113.96666666666667,49.17267921267236,3,8,7,0,147.0,0.6047619047619008,-35.0,-47.0,191.0,203.0
2025-08-08,191,1.9947643979057592,0.1518324607329843,0.9738219895287958,46.57068062827225,0.010471204188481676,0.13089005235602094,0.015706806282722512,176.0,115.0,126.0,120.0,83.0,123.85714285714286,132.85714285714286,117.56666666666666,57.17641871561087,4,8,8,0,160.66666666666666,6.290476190476198,61.0,50.0,66.0,133.0
2025-08-09,66,2.0303030303030303,0.2878787878787879,0.875,44.18181818181818,0.0,0.16666666666666666,0.13636363636363635,191.0,176.0,79.0,156.0,163.0,122.0,126.42857142857143,114.33333333333333,59.05647015075204,5,8,9,1,144.33333333333334,7.666666666666671,15.0,112.0,46.0,84.0
2025-08-10,46,2.0434782608695654,0.2608695652173913,0.967391304347826,53.91304347826087,0.021739130434782608,0.1956521739130435,0.0,66.0,191.0,26.0,42.0,114.0,124.85714285714286,126.71428571428571,112.06666666666666,53.89628487947499,6,8,10,1,101.0,12.790476190476198,-125.0,40.0,141.0,51.0
2025-08-11,141,1.9574468085106382,0.14184397163120568,0.9893617021276596,51.780141843971634,0.0,0.10638297872340426,0.014184397163120567,46.0,66.0,130.0,159.0,57.0,126.42857142857143,125.42857142857143,114.86666666666666,54.23054841094991,0,8,11,0,84.33333333333333,11.56190476190477,-20.0,-84.0,159.0,191.0
2025-08-12,159,2.0377358490566038,0.16981132075471697,1.0,49.62893081761006,0.0,0.16352201257861634,0.0,141.0,46.0,150.0,198.0,48.0,127.71428571428571,122.64285714285714,118.56666666666666,54.98398035099038,1,8,12,0,115.33333333333333,9.147619047619045,95.0,-9.0,158.0,192.0
2025-08-13,158,1.9746835443037976,0.14556962025316456,0.9746835443037974,55.21518987341772,0.012658227848101266,0.10759493670886076,0.02531645569620253,159.0,141.0,115.0,150.0,119.0,133.85714285714286,123.21428571428571,119.86666666666666,55.72380870994784,2,8,13,0,152.66666666666666,13.990476190476201,18.0,44.0,203.0,130.0
2025-08-14,203,1.9950738916256157,0.09852216748768473,0.9963054187192119,52.22660098522167,0.0,0.08866995073891626,0.0049261083743842365,158.0,159.0,176.0,162.0,120.0,137.71428571428572,126.14285714285714,122.63333333333334,59.90468619875602,3,8,14,0,173.33333333333334,15.080952380952382,-1.0,-18.0,133.0,155.0
2025-08-15,133,2.0977443609022557,0.2857142857142857,1.0,49.902255639097746,0.03759398496240601,0.18045112781954886,0.015037593984962405,203.0,158.0,191.0,126.0,141.0,129.42857142857142,126.64285714285714,122.36666666666666,55.12669390551534,4,8,15,0,164.66666666666666,7.061904761904756,45.0,12.0,84.0,126.0
2025-08-16,84,1.8571428571428572,0.14285714285714285,0.9821428571428571,49.107142857142854,0.047619047619047616,0.19047619047619047,0.03571428571428571,133.0,203.0,66.0,79.0,110.0,132.0,127.0,121.5,52.00640986134947,5,8,16,1,140.0,10.5,-70.0,67.0,51.0,80.0
2025-08-17,51,1.7647058823529411,0.19607843137254902,1.0,52.27450980392157,0.0392156862745098,0.45098039215686275,0.0196078431372549,84.0,133.0,46.0,26.0,107.0,132.71428571428572,128.78571428571428,119.63333333333334,50.64488880336063,6,8,17,1,89.33333333333333,13.080952380952382,-49.0,38.0,191.0,70.0
2025-08-18,191,2.2460732984293195,0.38219895287958117,0.993455497382199,45.80104712041885,0.005235602094240838,0.07853403141361257,0.0,51.0,84.0,141.0,130.0,52.0,139.85714285714286,133.14285714285714,124.26666666666667,55.318557981412155,0,8,18,0,108.66666666666667,15.590476190476195,-33.0,-90.0,192.0,131.0
2025-08-19,192,1.921875,0.125,0.9895833333333334,52.8125,0.0,0.171875,0.010416666666666666,191.0,51.0,159.0,150.0,28.0,144.57142857142858,136.14285714285714,129.73333333333332,58.534483121368005,1,8,19,0,144.66666666666666,14.838095238095264,140.0,32.0,130.0,248.0
2025-08-20,130,1.9076923076923078,0.16923076923076924,1.0,49.45384615384615,0.007692307692307693,0.17692307692307693,0.007692307692307693,192.0,191.0,158.0,115.0,129.0,140.57142857142858,137.21428571428572,129.76666666666668,58.42047912292728,2,8,20,0,171.0,10.804761904761904,1.0,34.0,155.0,123.0
2025-08-21,155,1.9419354838709677,0.16129032258064516,0.9887096774193549,48.14193548387097,0.012903225806451613,0.1870967741935484,0.0,130.0,192.0,203.0,176.0,112.0,133.71428571428572,135.71428571428572,131.2,52.37593049520071,3,8,21,0,159.0,2.5142857142857338,-62.0,-73.0,126.0,222.0
2025-08-22,126,1.9365079365079365,0.15873015873015872,0.9920634920634921,47.333333333333336,0.0,0.15079365079365079,0.023809523809523808,155.0,130.0,133.0,191.0,134.0,132.71428571428572,131.07142857142858,130.93333333333334,52.458600456977145,4,8,22,0,137.0,1.7809523809523853,25.0,22.0,80.0,148.0
2025-08-23,80,2.0625,0.35,0.859375,51.2,0.025,0.15,0.0125,126.0,155.0,84.0,66.0,113.0,132.14285714285714,132.07142857142858,129.83333333333334,53.09560110915836,5,8,23,1,120.33333333333333,2.309523809523796,-29.0,42.0,70.0,93.0
2025-08-24,70,1.9142857142857144,0.1,0.9678571428571429,55.27142857142857,0.02857142857142857,0.11428571428571428,0.02857142857142857,80.0,126.0,51.0,46.0,120.0,134.85714285714286,133.78571428571428,128.16666666666666,48.5469826437187,6,8,24,1,92.0,6.690476190476204,-46.0,29.0,131.0,53.0
2025-08-25,131,1.9465648854961832,0.16030534351145037,0.9942748091603053,48.10687022900763,0.0,0.12213740458015267,0.022900763358778626,70.0,80.0,191.0,141.0,156.0,126.28571428571429,133.07142857142858,127.33333333333333,41.8119372337386,0,8,25,0,93.66666666666667,-1.0476190476190368,-10.0,-121.0,248.0,874.0
2025-08-26,248,2.3588709677419355,0.4798387096774194,0.6824596774193549,44.471774193548384,0.020161290322580645,0.0846774193548387,0.3629032258064516,131.0,70.0,192.0,159.0,42.0,134.28571428571428,139.42857142857142,134.2,58.50559598794599,1,8,26,0,149.66666666666666,0.08571428571428896,61.0,-61.0,123.0,1153.0
2025-08-27,123,1.8455284552845528,0.08130081300813008,0.991869918699187,47.39837398373984,0.008130081300813009,0.13008130081300814,0.0,248.0,131.0,130.0,158.0,159.0,133.28571428571428,136.92857142857142,133.0,58.65070129081801,2,8,27,0,167.33333333333334,0.2857142857142776,117.0,118.0,222.0,1073.0
2025-08-28,222,1.7927927927927927,0.11711711711711711,0.9786036036036037,50.072072072072075,0.009009009009009009,0.09009009009009009,0.0045045045045045045,123.0,248.0,155.0,203.0,198.0,142.85714285714286,138.28571428571428,133.8,67.5732406884771,3,8,28,0,197.66666666666666,9.05714285714285,-125.0,-32.0,148.0,1280.0
2025-08-29,148,1.972972972972973,0.16891891891891891,0.9949324324324325,47.82432432432432,0.006756756756756757,0.08108108108108109,0.013513513513513514,222.0,123.0,126.0,133.0,150.0,146.0,139.35714285714286,133.73333333333332,67.16894123526637,4,8,29,0,164.33333333333334,12.26666666666668,99.0,96.0,93.0,1030.0
2025-08-30,93,1.7634408602150538,0.08602150537634409,0.9758064516129032,55.354838709677416,0.03225806451612903,0.17204301075268819,0.010752688172043012,148.0,222.0,80.0,84.0,162.0,147.85714285714286,140.0,131.43333333333334,65.19056314996462,5,8,30,1,154.33333333333334,16.423809523809524,-74.0,68.0,53.0,455.0
2025-08-31,53,1.679245283018868,0.1509433962264151,0.7830188679245284,55.905660377358494,0.11320754716981132,0.16981132075471697,0.09433962264150944,93.0,148.0,70.0,51.0,126.0,145.42857142857142,140.14285714285714,129.0,68.7916107842062,6,8,31,1,98.0,16.428571428571416,-55.0,23.0,874.0,369.0
2025-09-01,874,1.2322654462242564,0.04462242562929062,0.3652745995423341,42.09153318077803,0.3180778032036613,0.05034324942791762,0.020594965675057208,53.0,93.0,131.0,191.0,79.0,251.57142857142858,188.92857142857142,155.5,282.8832840253244,0,9,1,0,340.0,96.07142857142858,-40.0,-78.0,1153.0,511.0
2025-09-02,1153,1.6617519514310495,0.2567215958369471,0.3428013876843018,39.548135299219425,0.27059843885516044,0.05290546400693842,0.22896790980052037,874.0,53.0,248.0,192.0,26.0,380.85714285714283,257.57142857142856,193.06666666666666,442.6614314090881,1,9,2,0,693.3333333333334,187.79047619047617,821.0,626.0,1073.0,602.0
2025-09-03,1073,1.1826654240447343,0.03821062441752097,0.37441752096924513,43.93569431500466,0.30102516309412863,0.08667287977632805,0.013979496738117428,1153.0,874.0,123.0,130.0,130.0,516.5714285714286,324.92857142857144,224.5,493.17639073758625,2,9,3,0,1033.3333333333333,292.07142857142856,279.0,1030.0,1280.0,678.0
2025-09-04,1280,1.41015625,0.14609375,0.3228515625,42.78515625,0.240625,0.02890625,0.1203125,1073.0,1153.0,222.0,155.0,150.0,667.7142857142857,405.2857142857143,262.1666666666667,547.0343420924974,3,9,4,0,1168.6666666666667,405.547619047619,-80.0,851.0,1030.0,522.0
2025-09-05,1030,1.2533980582524271,0.05436893203883495,0.3572815533980582,46.054368932038834,0.2922330097087379,0.040776699029126215,0.007766990291262136,1280.0,1073.0,148.0,126.0,115.0,793.7142857142857,469.85714285714283,292.6666666666667,507.52593177942293,4,9,5,0,1127.6666666666667,501.047619047619,207.0,1132.0,455.0,635.0
2025-09-06,455,1.323076923076923,0.09230769230769231,0.3752747252747253,46.71868131868132,0.45274725274725275,0.08791208791208792,0.006593406593406593,1030.0,1280.0,93.0,80.0,176.0,845.4285714285714,496.64285714285717,301.96666666666664,437.8930071539002,5,9,6,1,921.6666666666666,543.4619047619049,-250.0,937.0,369.0,566.0
2025-09-07,369,1.3523035230352303,0.0921409214092141,0.35772357723577236,49.90514905149052,0.4742547425474255,0.06504065040650407,0.0027100271002710027,455.0,1030.0,53.0,70.0,191.0,890.5714285714286,518.0,307.9,350.0661162041904,6,9,7,1,618.0,582.6714285714286,-575.0,402.0,511.0,492.0
2025-09-08,511,1.5420743639921721,0.10763209393346379,0.4589041095890411,49.929549902152644,0.4070450097847358,0.043052837573385516,0.025440313111545987,369.0,455.0,874.0,131.0,66.0,838.7142857142857,545.1428571428571,322.73333333333335,378.6496684648904,0,9,8,0,445.0,515.9809523809523,-86.0,-505.0,602.0,673.0
2025-09-09,602,1.4451827242524917,0.0946843853820598,0.4372923588039867,48.55980066445183,0.37375415282392027,0.08471760797342193,0.03322259136212625,511.0,369.0,1153.0,248.0,46.0,760.0,570.4285714285714,341.26666666666665,359.1981811386763,1,9,9,0,494.0,418.73333333333335,142.0,-642.0,678.0,597.0
2025-09-10,678,1.640117994100295,0.11651917404129794,0.42551622418879054,43.44395280235988,0.27728613569321536,0.07227138643067847,0.019174041297935103,602.0,511.0,1073.0,123.0,141.0,703.5714285714286,610.0714285714286,359.1666666666667,331.8146355737678,2,9,10,0,597.0,344.40476190476187,91.0,-471.0,522.0,593.0
2025-09-11,522,1.4942528735632183,0.08045977011494253,0.47988505747126436,43.519157088122604,0.3563218390804598,0.10153256704980843,0.019157088122605363,678.0,602.0,1280.0,222.0,159.0,595.2857142857143,631.5,371.26666666666665,215.72491301478848,3,9,11,0,600.6666666666666,224.01904761904768,76.0,-602.0,635.0,600.0
2025-09-12,635,1.5905511811023623,0.09133858267716535,0.4468503937007874,48.94015748031496,0.2692913385826772,0.07559055118110236,0.028346456692913385,522.0,678.0,1030.0,148.0,158.0,538.8571428571429,666.2857142857143,387.1666666666667,107.6528813229949,4,9,12,0,611.6666666666666,151.6904761904762,-156.0,-508.0,566.0,679.0
2025-09-13,566,1.2756183745583038,0.04063604240282685,0.37985865724381623,46.91342756183746,0.3869257950530035,0.09187279151943463,0.00530035335689046,635.0,522.0,455.0,93.0,203.0,554.7142857142857,700.0714285714286,399.26666666666665,101.22534973301596,5,9,13,1,574.3333333333334,155.447619047619,113.0,180.0,492.0,717.0
2025-09-14,492,1.2317073170731707,0.042682926829268296,0.3744918699186992,49.489837398373986,0.47560975609756095,0.056910569105691054,0.0020325203252032522,566.0,635.0,369.0,53.0,133.0,572.2857142857143,731.4285714285714,411.23333333333335,69.23562254050577,6,9,14,1,564.3333333333334,161.052380952381,-69.0,197.0,673.0,681.0
2025-09-15,673,1.5780089153046062,0.1426448736998514,0.4413075780089153,43.210995542347696,0.37444279346210996,0.06686478454680535,0.022288261515601784,492.0,566.0,511.0,874.0,84.0,595.4285714285714,717.0714285714286,430.8666666666667,72.34145225446939,0,9,15,0,577.0,164.56190476190477,-74.0,-19.0,597.0,1431.0
2025-09-16,597,1.4321608040201006,0.07035175879396985,0.45770519262981574,44.60301507537689,0.32998324958123953,0.10720268006700168,0.01340033500837521,673.0,492.0,602.0,1153.0,51.0,594.7142857142857,677.3571428571429,449.06666666666666,72.29041957206171,1,9,16,0,587.3333333333334,145.647619047619,181.0,71.0,593.0,893.0
2025-09-17,593,1.4907251264755481,0.08768971332209106,0.4877740303541315,49.679595278246204,0.33558178752107926,0.1163575042158516,0.023608768971332208,597.0,673.0,678.0,1073.0,191.0,582.5714285714286,643.0714285714286,462.46666666666664,62.436253205054484,2,9,17,0,621.0,120.10476190476192,-76.0,-81.0,600.0,674.0
2025-09-18,600,1.495,0.11,0.45166666666666666,48.403333333333336,0.385,0.135,0.041666666666666664,593.0,597.0,522.0,1280.0,192.0,593.7142857142857,594.5,476.06666666666666,56.502844429031995,3,9,18,0,596.6666666666666,117.647619047619,-4.0,71.0,679.0,628.0
2025-09-19,679,1.4477172312223858,0.10309278350515463,0.41568483063328426,50.845360824742265,0.4491899852724595,0.09425625920471281,0.029455081001472753,600.0,593.0,635.0,1030.0,130.0,600.0,569.4285714285714,494.3666666666667,63.83311575245745,4,9,19,0,624.0,105.63333333333333,7.0,-35.0,717.0,654.0
2025-09-20,717,1.4379358437935843,0.10181311018131102,0.3947001394700139,42.96094839609484,0.3528591352859135,0.0697350069735007,0.044630404463040445,679.0,600.0,566.0,455.0,155.0,621.5714285714286,588.1428571428571,513.1,74.97078796183898,5,9,20,1,665.3333333333334,108.47142857142853,79.0,113.0,681.0,564.0
2025-09-21,681,1.28928046989721,0.06754772393538913,0.35939794419970633,43.88839941262849,0.5697503671071953,0.023494860499265784,0.0381791483113069,717.0,679.0,492.0,369.0,126.0,648.5714285714286,610.4285714285714,531.6,50.60255969433787,6,9,21,1,692.3333333333334,116.97142857142853,38.0,225.0,1431.0,505.0
2025-09-22,1431,1.7120894479385045,0.0593990216631726,0.6977638015373865,41.134171907756816,0.2557651991614256,0.02445842068483578,0.009084556254367574,681.0,717.0,673.0,511.0,80.0,756.8571428571429,676.1428571428571,576.6333333333333,301.352743791186,0,9,22,0,943.0,180.22380952380956,-36.0,8.0,893.0,659.0
2025-09-23,893,1.8286674132138858,0.2799552071668533,0.5540313549832027,44.498320268757,0.2721164613661814,0.04703247480403135,0.015677491601343786,1431.0,681.0,597.0,602.0,70.0,799.1428571428571,696.9285714285714,604.0666666666667,295.90112569991385,1,9,23,0,1001.6666666666666,195.0761904761904,750.0,834.0,674.0,773.0
2025-09-24,674,1.804154302670623,0.26706231454005935,0.5786350148367952,48.547477744807125,0.2997032640949555,0.05192878338278932,0.01483679525222552,893.0,1431.0,593.0,678.0,131.0,810.7142857142857,696.6428571428571,622.1666666666666,287.9737917969356,2,9,24,0,999.3333333333334,188.54761904761904,-538.0,300.0,628.0,733.0
2025-09-25,628,1.4570063694267517,0.10509554140127389,0.45820063694267515,42.84235668789809,0.3487261146496815,0.11305732484076433,0.022292993630573247,674.0,893.0,600.0,522.0,248.0,814.7142857142857,704.2142857142857,634.8333333333334,284.7353825839671,3,9,25,0,731.6666666666666,179.8809523809523,-219.0,74.0,654.0,885.0
2025-09-26,654,1.463302752293578,0.045871559633027525,0.37767584097859325,43.85321100917431,0.3195718654434251,0.1162079510703364,0.009174311926605505,628.0,674.0,679.0,635.0,123.0,811.1428571428571,705.5714285714286,652.5333333333333,286.8701381992839,4,9,26,0,652.0,158.6095238095238,-46.0,-51.0,564.0,1063.0
2025-09-27,564,1.2712765957446808,0.03900709219858156,0.37367021276595747,46.730496453900706,0.44148936170212766,0.08156028368794327,0.0035460992907801418,654.0,628.0,717.0,566.0,222.0,789.2857142857143,705.4285714285714,663.9333333333333,300.73228087770156,5,9,27,1,615.3333333333334,125.35238095238105,26.0,-63.0,505.0,740.0
2025-09-28,505,1.2217821782178218,0.039603960396039604,0.3430693069306931,48.42772277227723,0.6178217821782178,0.04950495049504951,0.0039603960396039604,564.0,654.0,681.0,492.0,148.0,764.1428571428571,706.3571428571429,675.8333333333334,318.14746505953735,6,9,28,1,574.3333333333334,88.30952380952374,-90.0,-117.0,659.0,553.0
2025-09-29,659,1.3611532625189682,0.05918057663125948,0.3918816388467375,45.19726858877087,0.5371775417298937,0.03945371775417299,0.018209408194233688,505.0,564.0,1431.0,673.0,93.0,653.8571428571429,705.3571428571429,694.7,121.46526056370803,0,9,29,0,576.0,-40.842857142857156,-59.0,-926.0,773.0,723.0
2025-09-30,773,1.407503234152652,0.08020698576972833,0.40588615782664944,44.86028460543338,0.47347994825355755,0.06727037516170763,0.02199223803363519,659.0,505.0,893.0,597.0,53.0,636.7142857142857,717.9285714285714,718.7,85.11896436892339,1,9,30,0,645.6666666666666,-81.98571428571438,154.0,-234.0,733.0,1098.0
2025-10-01,733,1.3192360163710777,0.06412005457025921,0.40859481582537516,42.2387448840382,0.5347885402455662,0.06684856753069578,0.020463847203274217,773.0,659.0,674.0,593.0,874.0,645.1428571428571,727.9285714285714,714.0,92.06415982242754,2,10,1,0,721.6666666666666,-68.85714285714289,114.0,99.0,885.0,999.0
2025-10-02,885,1.5005649717514125,0.12429378531073447,0.4251412429378531,46.81694915254237,0.41468926553672314,0.06440677966101695,0.04067796610169491,733.0,773.0,628.0,600.0,1153.0,681.8571428571429,748.2857142857143,705.0666666666667,128.22951892528295,3,10,2,0,797.0,-23.20952380952383,-40.0,105.0,1063.0,1074.0
2025-10-03,1063,1.508936970837253,0.10253998118532455,0.37064910630291625,49.723424270931325,0.3932267168391345,0.04797742238946378,0.03292568203198495,885.0,733.0,654.0,679.0,1073.0,740.2857142857143,775.7142857142857,704.7333333333333,191.16024193131295,4,10,3,0,893.6666666666666,35.552380952380986,152.0,231.0,740.0,1049.0
2025-10-04,740,1.2756756756756757,0.05,0.39256756756756755,46.667567567567566,0.43243243243243246,0.07702702702702703,0.002702702702702703,1063.0,885.0,564.0,717.0,1280.0,765.4285714285714,777.3571428571429,686.7333333333333,175.00081632462667,5,10,4,1,896.0,78.6952380952381,178.0,499.0,553.0,540.0
2025-10-05,553,1.2332730560578662,0.023508137432188065,0.2766726943942134,46.89873417721519,0.5063291139240507,0.045207956600361664,0.003616636528028933,740.0,1063.0,505.0,681.0,1030.0,772.2857142857143,768.2142857142857,670.8333333333334,163.66909124380032,6,10,5,1,785.3333333333334,101.45238095238096,-323.0,235.0,723.0,499.0
2025-10-06,723,1.3997233748271092,0.03734439834024896,0.3309128630705394,51.706777316735824,0.45643153526970953,0.04564315352697095,0.02074688796680498,553.0,740.0,659.0,1431.0,455.0,781.4285714285714,717.6428571428571,679.7666666666667,157.97453079832962,0,10,6,0,672.0,101.6619047619048,-187.0,-106.0,1098.0,627.0
2025-10-07,1098,1.6411657559198543,0.24772313296903462,0.3524590163934426,43.321493624772316,0.3879781420765027,0.05009107468123861,0.01366120218579235,723.0,553.0,773.0,893.0,369.0,827.8571428571429,732.2857142857143,704.0666666666667,197.8184593437702,1,10,7,0,791.3333333333334,123.79047619047617,170.0,-50.0,999.0,777.0
2025-10-08,999,1.3383383383383383,0.06706706706706707,0.3938938938938939,46.174174174174176,0.45645645645645644,0.07307307307307308,0.02702702702702703,1098.0,723.0,733.0,674.0,511.0,865.8571428571429,755.5,720.3333333333334,202.06305003754693,2,10,8,0,940.0,145.52380952380952,375.0,365.0,1074.0,709.0
2025-10-09,1074,1.335195530726257,0.08659217877094973,0.4196927374301676,52.03724394785847,0.3985102420856611,0.0856610800744879,0.0521415270018622,999.0,1098.0,885.0,628.0,602.0,892.8571428571429,787.3571428571429,736.0666666666667,217.11397050967537,3,10,9,0,1057.0,156.79047619047617,-99.0,114.0,1049.0,936.0
2025-10-10,1049,1.4747378455672069,0.1334604385128694,0.3825071496663489,49.02955195424214,0.5243088655862727,0.08579599618684461,0.037178265014299335,1074.0,999.0,1063.0,654.0,678.0,890.8571428571429,815.5714285714286,748.4333333333333,215.34269476923566,4,10,10,0,1040.6666666666667,142.4238095238096,75.0,11.0,540.0,533.0
2025-10-11,540,1.2259259259259259,0.022222222222222223,0.33055555555555555,42.93518518518518,0.4759259259259259,0.1037037037037037,0.001851851851851852,1049.0,1074.0,740.0,564.0,522.0,862.2857142857143,813.8571428571429,749.0333333333333,249.28679219305775,5,10,11,1,887.6666666666666,113.25238095238103,-25.0,309.0,499.0,615.0
2025-10-12,499,1.216432865731463,0.036072144288577156,0.32915831663326656,44.86172344689379,0.5971943887775552,0.06012024048096192,0.002004008016032064,540.0,1049.0,553.0,505.0,635.0,854.5714285714286,813.4285714285714,744.5,261.01267985984714,6,10,12,1,696.0,110.07142857142856,-509.0,-13.0,627.0,531.0
2025-10-13,627,1.3891547049441786,0.11483253588516747,0.39074960127591707,47.197767145135565,0.5661881977671451,0.08133971291866028,0.025518341307814992,499.0,540.0,723.0,659.0,566.0,840.8571428571429,811.1428571428571,746.5333333333333,271.39358170464567,0,10,13,0,555.3333333333334,94.32380952380959,-41.0,-224.0,777.0,592.0
2025-10-14,777,1.4337194337194337,0.1287001287001287,0.3944658944658945,45.722007722007724,0.4942084942084942,0.06306306306306306,0.059202059202059204,627.0,499.0,1098.0,773.0,492.0,795.0,811.4285714285714,756.0333333333333,246.69887177150474,1,10,14,0,634.3333333333334,38.9666666666667,128.0,-471.0,709.0,711.0
2025-10-15,709,1.5458392101551481,0.16502115655853314,0.47778561354019744,43.34837799717913,0.44287729196050774,0.07193229901269393,0.01692524682651622,777.0,627.0,999.0,733.0,673.0,753.5714285714286,809.7142857142857,757.2333333333333,230.55285521463196,2,10,15,0,704.3333333333334,-3.6619047619047933,150.0,-222.0,936.0,857.0
2025-10-16,936,1.983974358974359,0.41239316239316237,0.39636752136752135,40.19337606837607,0.24465811965811965,0.053418803418803416,0.3418803418803419,709.0,777.0,1074.0,885.0,597.0,733.8571428571429,813.3571428571429,768.5333333333333,202.81882602578142,3,10,16,0,807.3333333333334,-34.67619047619041,-68.0,-365.0,533.0,756.0
2025-10-17,533,1.4146341463414633,0.09380863039399624,0.43105065666041276,46.00562851782364,0.399624765478424,0.10881801125703565,0.009380863039399626,936.0,709.0,1049.0,1063.0,593.0,660.1428571428571,775.5,766.5333333333333,158.011000219846,4,10,17,0,726.0,-106.39047619047619,227.0,-113.0,615.0,1022.0
2025-10-18,615,1.2975609756097561,0.06829268292682927,0.3776422764227642,44.89756097560976,0.4065040650406504,0.08617886178861789,0.0065040650406504065,533.0,936.0,540.0,740.0,600.0,670.8571428571429,766.5714285714286,767.0333333333333,150.88895317575827,5,10,18,1,694.6666666666666,-96.17619047619041,-403.0,-7.0,531.0,599.0
2025-10-19,531,1.3069679849340867,0.0583804143126177,0.3177966101694915,48.220338983050844,0.4519774011299435,0.04331450094161959,0.0,615.0,533.0,499.0,553.0,679.0,675.4285714285714,765.0,762.1,145.19166314778212,6,10,19,1,559.6666666666666,-86.67142857142858,82.0,116.0,592.0,546.0
2025-10-20,592,1.464527027027027,0.12331081081081081,0.39611486486486486,47.91891891891892,0.4510135135135135,0.052364864864864864,0.015202702702702704,531.0,615.0,627.0,723.0,717.0,670.4285714285714,755.6428571428571,757.9333333333333,147.71803900546146,0,10,20,0,579.3333333333334,-87.50476190476184,-84.0,-96.0,711.0,568.0
